Encounter,Location,Project,Recording,Species,SamplingRate,SELECTIONNUMBER,FREQMAX,FREQMIN,DURATION,FREQBEG,FREQEND,FREQRANGE,DCMEAN,DCSTDDEV,FREQMEAN,FREQSTDDEV,FREQMEDIAN,FREQCENTER,FREQRELBW,FREQMAXMINRATIO,FREQBEGENDRATIO,FREQQUARTER1,FREQQUARTER2,FREQQUARTER3,FREQSPREAD,DCQUARTER1MEAN,DCQUARTER2MEAN,DCQUARTER3MEAN,DCQUARTER4MEAN,FREQCOFM,FREQSTEPUP,FREQSTEPDOWN,FREQNUMSTEPS,FREQSLOPEMEAN,FREQABSSLOPEMEAN,FREQPOSSLOPEMEAN,FREQNEGSLOPEMEAN,FREQSLOPERATIO,FREQBEGSWEEP,FREQBEGUP,FREQBEGDWN,FREQENDSWEEP,FREQENDUP,FREQENDDWN,NUMSWEEPSUPDWN,NUMSWEEPSDWNUP,NUMSWEEPSUPFLAT,NUMSWEEPSDWNFLAT,NUMSWEEPSFLATUP,NUMSWEEPSFLATDWN,FREQSWEEPUPPERCENT,FREQSWEEPDWNPERCENT,FREQSWEEPFLATPERCENT,NUMINFLECTIONS,INFLMAXDELTA,INFLMINDELTA,INFLMAXMINDELTA,INFLMEDIANDELTA,INFLMEANDELTA,INFLSTDDEVDELTA,INFLDUR,STEPDUR
AD95_S44_Sb,Hawaii,HICEAS2017,2017-09-04 17:40:38,Steno bredanensis,500000.0,3,10009.765625,8300.78125,0.484,8300.78125,9643.5546875,1708.984375,0.8540133994033038,0.2804894522278181,9197.331276260504,494.56084726886763,9155.2734375,9155.2734375,0.18666666666666668,1.2058823529411764,0.8607594936708861,8911.1328125,9155.2734375,9765.625,976.5625,0.8750815027767557,0.8573861234539228,0.8421616857693953,0.8409901782410675,0.23193359375,0,0,0,2965.5499646892654,5448.335981638418,31026.204427083332,-29296.875,-1.0590277777777777,2,1,0,0,0,1,0,0,14,4,13,5,39.85239852398524,31.73431734317343,28.413284132841326,5,0.135,0.033,4.090909090909091,0.0655,0.07475000000000001,0.04888336458687488,10.330578512396695,0.0
AD95_S44_Sb,Hawaii,HICEAS2017,2017-09-04 17:40:38,Steno bredanensis,500000.0,7,8789.0625,5249.0234375,0.267,5249.0234375,8178.7109375,3540.0390625,0.849422453770104,0.26461664397180484,8193.507339015152,808.7356175050854,8422.8515625,7019.04296875,0.5043478260869565,1.6744186046511629,0.6417910447761194,8178.7109375,8789.0625,8422.8515625,610.3515625,0.8806526215926005,0.7565581121234093,0.8891732402506897,0.8751579769777289,0.29296875,1,0,1,10955.028044871795,15462.239583333334,85856.11979166667,-29296.875,-2.930555555555556,2,1,0,1,0,0,0,0,4,4,3,5,38.19444444444444,34.02777777777778,27.77777777777778,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.745318352059925
AD95_S44_Sb,Hawaii,HICEAS2017,2017-09-04 17:37:38,Steno bredanensis,500000.0,4,8605.95703125,6164.55078125,0.598,6164.55078125,6530.76171875,2441.40625,0.7470168908783724,0.1959710341881392,7669.809702280405,726.5650736818277,7659.912109375,7385.25390625,0.3305785123966942,1.396039603960396,0.9439252336448598,8605.95703125,7812.5,7141.11328125,1312.255859375,0.7861658594902825,0.7530809024440591,0.6792741892145749,0.7670347801324849,0.347900390625,1,0,1,750.8293030753975,9816.520808701624,42856.4754533179,-8272.443498883928,-5.180630784495519,2,1,0,0,0,1,0,0,2,1,1,2,21.11111111111111,67.77777777777779,11.11111111111111,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6722408026755853
AD95_S44_Sb,Hawaii,HICEAS2017,2017-09-04 17:37:38,Steno bredanensis,500000.0,3,8666.9921875,5432.12890625,0.917,5432.12890625,7202.1484375,3234.86328125,0.6853932225946503,0.24265471389514603,7786.0334278207965,589.0466367721779,7690.4296875,7049.560546875,0.4588744588744589,1.595505617977528,0.7542372881355932,8422.8515625,7812.5,7446.2890625,793.45703125,0.6769164127912283,0.6854765972299284,0.7395134644186501,0.6399691591460598,0.40283203125,2,0,2,1893.9409666861538,6598.301755598074,52840.62138310185,-7748.358946443159,-6.819588734638841,2,1,0,1,0,0,0,0,1,11,0,12,27.96208530805687,47.867298578199055,24.170616113744074,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1810250817884405
AD95_S44_Sb,Hawaii,HICEAS2017,2017-09-04 17:37:38,Steno bredanensis,500000.0,7,8422.8515625,7080.078125,0.56,8422.8515625,7202.1484375,1342.7734375,0.8737096964126222,0.24437678744150323,7382.600203804348,352.8135833687186,7324.21875,7751.46484375,0.1732283464566929,1.1896551724137931,1.1694915254237288,7446.2890625,7324.21875,7080.078125,244.140625,0.8647965723319984,0.8636970691070023,0.9187186099054447,0.8481831740526976,0.13427734375,0,0,0,-2257.261253041362,2702.7733424574208,30517.578125,-30887.488162878784,-0.9880239520958085,0,0,1,1,0,0,0,0,1,9,1,10,31.666666666666664,37.22222222222222,31.11111111111111,2,0.053,0.053,1.0,0.053,0.053,0.0,3.571428571428571,0.0
AD95_S44_Sb,Hawaii,HICEAS2017,2017-09-04 17:44:38,Steno bredanensis,500000.0,1,7690.4296875,5493.1640625,0.258,7690.4296875,5493.1640625,2197.265625,0.8632879658396708,0.2343599192210638,6578.4454345703125,648.5362892309569,6530.76171875,6591.796875,0.3333333333333333,1.4,1.4,7202.1484375,6591.796875,6103.515625,1037.59765625,0.8723187424638637,0.815743439149494,0.9007802498908951,0.863775477813802,0.2197265625,0,0,0,-8590.13310185185,8590.13310185185,0.0,-30065.46585648148,0.0,1,0,0,0,0,1,0,0,0,13,0,14,23.275862068965516,53.44827586206896,23.275862068965516,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD95_S44_Sb,Hawaii,HICEAS2017,2017-09-04 17:44:38,Steno bredanensis,500000.0,2,8544.921875,7080.078125,0.451,8544.921875,7080.078125,1464.84375,0.7699616490627538,0.2991489794931197,8188.608530405405,464.43196939397893,8422.8515625,7812.5,0.1875,1.206896551724138,1.206896551724138,8544.921875,8422.8515625,7934.5703125,610.3515625,0.576004864503761,0.8068888784114191,0.8284719274608551,0.8721297879791367,0.146484375,0,0,0,-3162.730823863636,3162.730823863636,0.0,-28991.69921875,0.0,1,0,0,0,0,1,0,0,0,11,0,12,30.46594982078853,39.06810035842294,30.46594982078853,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD95_S44_Sb,Hawaii,HICEAS2017,2017-09-04 17:44:38,Steno bredanensis,500000.0,4,8666.9921875,6835.9375,0.799,7812.5,6835.9375,1831.0546875,0.721215641461735,0.318118249166942,8219.193439094388,290.906626419909,8300.78125,7751.46484375,0.23622047244094488,1.2678571428571428,1.1428571428571428,8422.8515625,8056.640625,8300.78125,244.140625,0.7499946338183142,0.7786993520488686,0.7755324437644928,0.5771078341818677,0.439453125,1,0,1,-1241.56984508547,6124.38234508547,47607.421875,-37798.965186403504,-1.259490084985836,2,1,0,0,0,1,1,1,4,7,3,8,33.33333333333333,36.400817995910025,30.265848670756647,5,0.311,0.004,77.75,0.172,0.16475,0.12599305536417474,6.257822277847309,1.2515644555694618
AD95_S44_Sb,Hawaii,HICEAS2017,2017-09-04 17:44:38,Steno bredanensis,500000.0,8,9643.5546875,8300.78125,0.639,9643.5546875,8300.78125,1342.7734375,0.8608336262343484,0.23583875990575337,8880.03209593949,428.0065585868029,9033.203125,8972.16796875,0.14965986394557823,1.161764705882353,1.161764705882353,9277.34375,9033.203125,8422.8515625,854.4921875,0.7975168567692965,0.8836719901991913,0.8688892300608014,0.8948799348174654,0.1220703125,0,0,0,-2073.63030849359,2073.63030849359,0.0,-29407.848011363636,0.0,0,0,1,1,0,0,0,0,0,11,0,11,31.59144893111639,36.81710213776722,31.59144893111639,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD95_S44_Sb,Hawaii,HICEAS2017,2017-09-04 16:37:38,Steno bredanensis,500000.0,1,8056.640625,5004.8828125,0.774,8056.640625,5126.953125,3051.7578125,0.8921634929413526,0.23620908291187814,6497.353001644737,963.446663626824,6958.0078125,6530.76171875,0.4672897196261682,1.6097560975609757,1.5714285714285714,7080.078125,6958.0078125,5126.953125,2044.677734375,0.8974712004876934,0.8822509001482398,0.8932396525713527,0.895790194839971,0.32958984375,0,1,1,-3864.4834380511465,4833.2954420194,30517.578125,-74721.82765151514,-0.4084158415841585,0,0,1,1,0,0,1,0,2,8,3,7,32.751937984496124,35.46511627906977,31.782945736434108,4,0.295,0.004,73.75,0.086,0.12833333333333333,0.15004777017114693,5.167958656330749,1.2919896640826873
AD95_S44_Sb,Hawaii,HICEAS2017,2017-09-04 16:37:38,Steno bredanensis,500000.0,6,5126.953125,5004.8828125,0.205,5126.953125,5004.8828125,122.0703125,0.7861743437435951,0.17595403593384412,5044.790414663462,51.623786836701704,5004.8828125,5065.91796875,0.024096385542168676,1.024390243902439,1.024390243902439,5065.91796875,5004.8828125,5004.8828125,61.03515625,0.8201618385311383,0.7343599603940392,0.7673148525026625,0.8258318716402088,0.01220703125,0,0,0,-610.3515625,610.3515625,0.0,-7629.39453125,0.0,1,0,0,1,0,0,0,0,0,2,0,3,31.25,37.5,31.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD95_S44_Sb,Hawaii,HICEAS2017,2017-09-04 16:37:38,Steno bredanensis,500000.0,16,5493.1640625,5126.953125,0.209,5493.1640625,5126.953125,366.2109375,0.8483814385821942,0.25634906086050413,5166.860727163462,71.38828356054583,5126.953125,5310.05859375,0.06896551724137931,1.0714285714285714,1.0714285714285714,5249.0234375,5126.953125,5126.953125,122.0703125,0.9020845355798123,0.8627991853622442,0.9029243221490844,0.7110204758757876,0.01220703125,0,0,0,-1795.1516544117646,1795.1516544117646,0.0,-45776.3671875,0.0,0,0,1,1,0,0,0,0,0,2,0,2,32.63888888888889,34.72222222222222,32.63888888888889,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD95_S44_Sb,Hawaii,HICEAS2017,2017-09-04 16:37:38,Steno bredanensis,500000.0,9,8178.7109375,6835.9375,0.426,8178.7109375,6958.0078125,1342.7734375,0.910386928579857,0.24380569825693266,7097.516741071428,378.30760905720734,6958.0078125,7507.32421875,0.17886178861788618,1.1964285714285714,1.1754385964912282,7202.1484375,6835.9375,6835.9375,366.2109375,0.9418085058065379,0.8880388358483162,0.904910500538051,0.9055813499254969,0.13427734375,0,0,0,-2817.007211538462,3403.8837139423076,30517.578125,-29407.848011363636,-1.0377358490566038,0,0,1,1,0,0,0,0,1,9,1,10,31.03448275862069,38.69731800766284,30.268199233716476,2,0.078,0.078,1.0,0.078,0.078,0.0,4.694835680751174,0.0
AD95_S44_Sb,Hawaii,HICEAS2017,2017-09-04 16:37:38,Steno bredanensis,500000.0,17,10009.765625,9033.203125,0.263,10009.765625,9033.203125,976.5625,0.8600295962334991,0.25244106142997313,9472.65625,410.45858956530566,9277.34375,9521.484375,0.10256410256410256,1.1081081081081081,1.1081081081081081,10009.765625,9277.34375,9033.203125,854.4921875,0.9290203421275255,0.7931178434882328,0.7838078998363698,0.9298603778634917,0.09765625,0,0,0,-3719.329833984375,3719.329833984375,0.0,-29754.638671875,0.0,1,0,0,1,0,0,0,0,0,6,0,7,30.18867924528302,39.62264150943396,30.18867924528302,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD95_S44_Sb,Hawaii,HICEAS2017,2017-09-04 17:22:38,Steno bredanensis,500000.0,2,14160.15625,8422.8515625,0.671,14160.15625,8789.0625,5737.3046875,0.8690768112298715,0.29189569398364185,10478.071732954546,1743.4237307719918,10253.90625,11291.50390625,0.5081081081081081,1.681159420289855,1.6111111111111112,12084.9609375,10253.90625,8544.921875,3295.8984375,0.8157244553508941,0.9457879484655798,0.9160842618102151,0.8000118562654545,0.5859375,0,0,0,-8063.587715955285,9676.30525914634,33060.709635416664,-30305.65049913194,-1.0909090909090908,0,0,1,1,0,0,0,1,4,18,3,19,25.97402597402597,50.324675324675326,23.7012987012987,4,0.382,0.008,47.75,0.064,0.15133333333333335,0.20171597193413648,5.961251862891207,0.0
AD95_S44_Sb,Hawaii,HICEAS2017,2017-09-04 16:41:38,Steno bredanensis,500000.0,1,6713.8671875,2563.4765625,1.089,2563.4765625,5615.234375,4150.390625,0.800558239518079,0.2276222660499253,5865.7756905430715,732.9290223225408,5981.4453125,4638.671875,0.8947368421052632,2.619047619047619,0.45652173913043476,6469.7265625,5859.375,5981.4453125,244.140625,0.8341007158183712,0.7821948076761586,0.843219025113344,0.7418420484030231,0.89111328125,2,0,2,2799.356790413534,8352.17927631579,38029.59735576923,-29541.015625,-1.2873490146217417,1,0,0,0,0,1,0,0,12,14,12,15,37.69100169779287,34.80475382003396,27.504244482173174,11,0.123,0.036,3.416666666666667,0.0735,0.0802,0.023512644352442463,10.101010101010102,1.8365472910927456
AD95_S44_Sb,Hawaii,HICEAS2017,2017-09-04 16:41:38,Steno bredanensis,500000.0,2,6958.0078125,5004.8828125,0.517,6958.0078125,5065.91796875,1953.125,0.65345334309949,0.22548057413068903,6295.204162597656,852.9592027873786,6896.97265625,5981.4453125,0.32653061224489793,1.3902439024390243,1.3734939759036144,6896.97265625,6958.0078125,5004.8828125,1892.08984375,0.628266308952651,0.5345971962788155,0.6098450470227998,0.8552940542230967,0.213623046875,0,2,2,-3579.2221257716046,4036.7166832010575,7205.53927951389,-47980.41449652778,-0.1501766784452297,1,0,0,2,1,0,1,0,1,3,2,3,33.33333333333333,35.80246913580247,30.864197530864196,4,0.196,0.017,11.529411764705882,0.181,0.13133333333333333,0.09929921114154601,7.736943907156673,3.8684719535783363
AD95_S44_Sb,Hawaii,HICEAS2017,2017-09-04 16:41:38,Steno bredanensis,500000.0,5,4699.70703125,3784.1796875,0.524,3784.1796875,4699.70703125,915.52734375,0.7430619291651098,0.21654095567998463,4388.897235576923,307.02471006532346,4455.56640625,4241.943359375,0.2158273381294964,1.2419354838709677,0.8051948051948052,3967.28515625,4455.56640625,4638.671875,244.140625,0.8027349307822242,0.6872030461131761,0.711605683602627,0.7669744935613424,0.091552734375,0,0,0,1774.893866644965,1774.893866644965,12621.467496141975,0.0,0.0,1,0,0,1,0,0,0,0,8,0,8,1,41.17647058823529,29.411764705882355,29.411764705882355,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD95_S44_Sb,Hawaii,HICEAS2017,2017-09-04 16:41:38,Steno bredanensis,500000.0,4,9033.203125,5004.8828125,0.733,9033.203125,5249.0234375,4028.3203125,0.7857864441755412,0.28092156796637113,7025.146484375,853.3003670600701,7202.1484375,7019.04296875,0.5739130434782609,1.8048780487804879,1.7209302325581395,7324.21875,7080.078125,7202.1484375,244.140625,0.8033123159998954,0.6914617079055942,0.8409793386461598,0.8074851436539373,0.390625,0,1,1,-4580.478206471135,5717.073294925512,33908.42013888888,-57601.9287109375,-0.5886681383370124,0,0,1,2,1,0,0,0,3,13,3,13,32.03463203463203,37.22943722943723,30.735930735930733,4,0.117,0.037,3.1621621621621623,0.07,0.07466666666666667,0.040203648258999254,5.457025920873124,1.364256480218281
AD95_S44_Sb,Hawaii,HICEAS2017,2017-09-04 16:41:38,Steno bredanensis,500000.0,3,11596.6796875,5004.8828125,1.041,11596.6796875,5249.0234375,6591.796875,0.7881252114747741,0.24586044347022845,7164.809283088235,1298.9388455663625,7202.1484375,8300.78125,0.7941176470588235,2.317073170731707,2.2093023255813953,7690.4296875,7202.1484375,7202.1484375,610.3515625,0.7091023287609806,0.7855825002949521,0.7876980677612065,0.8714194211074678,0.62255859375,0,1,1,-5959.338090551181,6920.521653543307,30517.578125,-45437.28298611112,-0.6716417910447761,0,0,1,1,0,0,0,0,4,15,4,15,31.04,39.2,29.759999999999998,6,0.176,0.069,2.550724637681159,0.095,0.11400000000000002,0.04448033273256844,5.763688760806917,0.9606147934678195
AD95_S44_Sb,Hawaii,HICEAS2017,2017-09-04 16:41:38,Steno bredanensis,500000.0,8,9033.203125,7568.359375,0.39,9033.203125,7568.359375,1464.84375,0.6993954028240855,0.24228117720063355,8276.621500651041,447.59418784633385,8300.78125,8300.78125,0.17647058823529413,1.1935483870967742,1.1935483870967742,8666.9921875,8300.78125,7812.5,854.4921875,0.6739958677698135,0.7089053013323761,0.6838323822202642,0.7333198944175439,0.146484375,0,0,0,-3897.6836622807014,3897.6836622807014,0.0,-30856.662326388887,0.0,1,0,0,0,0,1,0,0,0,11,0,12,29.914529914529915,40.17094017094017,29.914529914529915,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD95_S44_Sb,Hawaii,HICEAS2017,2017-09-04 16:41:38,Steno bredanensis,500000.0,7,4150.390625,3784.1796875,0.164,4150.390625,3784.1796875,366.2109375,0.7005793592830587,0.24336699140182755,4095.1683407738096,107.29828036836605,4150.390625,3967.28515625,0.09230769230769231,1.096774193548387,1.096774193548387,4150.390625,4150.390625,4150.390625,0.0,0.811525075924684,0.7130900220812892,0.6145852652174607,0.6409279305804761,0.018310546875,0,0,0,-2367.534334697421,2367.534334697421,0.0,-15783.56223131614,0.0,1,0,0,0,0,1,0,0,0,1,0,2,30.612244897959183,38.775510204081634,30.612244897959183,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD95_S44_Sb,Hawaii,HICEAS2017,2017-09-04 16:31:38,Steno bredanensis,500000.0,1,15258.7890625,10131.8359375,0.525,15258.7890625,10131.8359375,5126.953125,0.9114124426109736,0.27074331391409995,12421.83714874031,1307.5255540821222,12329.1015625,12695.3125,0.40384615384615385,1.5060240963855422,1.5060240963855422,13671.875,12329.1015625,11474.609375,2197.265625,0.7808166393258333,0.8609044981193767,0.9864333739008602,1.021576377950485,0.4638671875,0,0,0,-9981.791178385416,9981.791178385416,0.0,-36504.83630952381,0.0,0,0,1,0,0,1,0,0,0,19,0,19,25.291828793774318,49.416342412451364,25.291828793774318,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD95_S44_Sb,Hawaii,HICEAS2017,2017-09-04 16:31:38,Steno bredanensis,500000.0,3,10864.2578125,9033.203125,0.557,9033.203125,10864.2578125,1831.0546875,0.8769508788266285,0.2634245142081364,10074.810390054745,650.3393059794616,9643.5546875,9948.73046875,0.18404907975460122,1.2027027027027026,0.8314606741573034,9521.484375,9643.5546875,10742.1875,1220.703125,0.8728547050800279,0.9338010525467683,0.7570532518104204,0.9442149815677273,0.18310546875,0,0,0,3276.1517693014707,3276.1517693014707,55694.580078125,0.0,0.0,1,0,0,1,0,0,0,0,7,0,7,1,36.193029490616624,31.903485254691688,31.903485254691688,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
